,tokens,text
1131,become a fan on fb of solar on the white house to make sure you get all the update hyperlink,Become a fan on FB of Solar on the White House to make sure you get all the updates. http://ow.ly/1RkKh
1142,we 're go to be at mulberry market in piedmont statename give solar quote come swing by and say statename,we're going to be at Mulberry Market in #Piedmont #CA giving #solar quotes! come swing by and say hi!
1157,be instal photovoltaic system in kaimuki statename kai and waimanalo today open house come soon learn how hyperlink,"is installing Photovoltaic systems in Kaimuki, Hawaii Kai and Waimanalo today!  Open Houses coming soon!  Learn how... http://bit.ly/ciNWo6"
1168,solar power for zero down companyreference president discuss cost and more in cnn local interview hyperlink,Solar power for zero down? Verengo president discusses costs and more in CNN local interview http://bit.ly/9gJYHD
1173,solar power for zero down companyreference president discuss cost and more in cnn local interview hyperlink solar green business,Solar power for zero down? Verengo president discusses costs and more in CNN local interview http://bit.ly/9gJYHD #solar #green #business
1182,usa in first place for energy consumption come on folk let 's let another country take over hyperlink,"USA in first place for energy consumption. Come on folks, let's let another country take over. http://ow.ly/1Ugqg"
1190,welcome opening remark now by sharon miyashiro statename energy policy forum and jay fidell think tech statename hced,Welcome & opening remarks now by Sharon Miyashiro (Hawaii Energy Policy Forum) and Jay Fidell (Think Tech Hawaii) #hced2010
1194,jay fidell be the moderator energy industry need to collaborate nature to compete but necessary to work together hced,"Jay Fidell is the moderator. Energy industry needs to collaborate. Nature to compete, but necessary to work together. #hced2010"
1201,upcoming statename ev grant and rebate program asia pacific clean energy summit and expo hced,"Upcoming: Hawaii EV Grant and Rebate Program, Asia Pacific Clean Energy Summit and Expo #hced2010"
1231,check out these new aesthetically solar panel that be start to come out no more excuse go solar now hyperlink,"Check out these new aesthetically #solar panels that are starting to come out. No more excuses, go solar now. http://ow.ly/1UaiF"
1237,receive $ cash use the new companyreference solar referral program hyperlink please rt,Receive $300 cash using the new Verengo Solar Referral Program! http://bit.ly/bmfM6a  Please RT!
1238,rt @bilbrayca ecomonday solar @solarindustry @ecowesome @solarnovu @solarfr @pvmagazine @careersinsolar @trish solar @solarfeed,RT @BilbrayCA50: #EcoMonday #Solar: @SolarIndustry @ecowesome @SolarNovus @SolarFred @pvmagazine @careersinsolar @trish_solar @solarfeeds
1239,let 's get more people to go solar receive $ cash use the new companyreference solar referral program hyperlink please rt,Let's get more people to go #solar! Receive $300 cash using the new Verengo Solar Referral Program http://bit.ly/bmfM6a Please RT!
1254,rt @solaroy can you believe there be a group of company offer a free kw solar system to the white house hyperlink,RT @solaroy: Can you believe there is a group of companies offering a free 17kW #solar system to the White House http://bit.ly/aXxAhP
1273,mikulina sharing about @blueplanetfound 's accomplishment and ask america to step up for clean energy bill,Mikulina sharing about @BluePlanetFound's accomplishments and asking America to step up for clean energy bill.
1278,instal system kaimuki and in statename kai today more open house come soon hyperlink,Installing systems Kaimuki and 2 in Hawaii Kai today.  More open houses coming soon... http://bit.ly/dmL69i
1279,rt @pacificbiznew statename public utility commission approve contract for renewable energy group sime darby hyperlink,"RT @pacificbiznews Hawaii Public Utilities Commission approves contracts for Renewable Energy Group, Sime Darby http://bit.ly/9z4kpX"
1287,usermention statename believe statename i barely make a dent in that thing how come we could not compare energy relate company instead,"@JSA808 Oh, believe me, I barely made a dent in that thing. How come we couldn't compare energy-related companies instead?"
1289,usermention good point either way i wish we could have pick our own company statename at least gather our own material,"@JSA808 Good point! Either way, I wish we could have picked our own companies or at least gather our own materials."
1307,solar for the sunbelt check out the late from companyreference 's blog hyperlink,#Solar for the Sunbelt! Check out the latest from Sungevity's blog. http://ow.ly/1WYmS
1314,rt @starpolitic statename award a $ m eis contract for an undersea wind energy cable between lanai molokai and oahu to aecom,"RT @starpolitics Hawaii awards a $2.9m EIS contract for an undersea wind energy cable between Lanai, Molokai and Oahu to AECOM."
1315,rt @starpolitic the eis for the cable be expect to be complete by datereference,RT @starpolitics The EIS for the cable is expected to be completed by April 2012.
1320,state of hawai i select aecom to prepare the undersea interisland cable environmental impact statement hyperlink,STATE OF HAWAI`I SELECTS AECOM TO PREPARE THE UNDERSEA INTERISLAND CABLE ENVIRONMENTAL IMPACT STATEMENT http://ow.ly/1X0Dw
1324,read what companyreference 's president danny say about solar on @sunplugger hyperlink,Read what Sungevity's president Danny says about #solar on @sunpluggers http://ow.ly/1XjEt
1339,rt @hawaiireport state of statename select aecom to prepare the undersea interisland cable environmental impact statement hyperlink,RT @HawaiiReporter State of Hawaii Selects AECOM to Prepare the Undersea Interisland Cable Environmental Impact Statement http://ur.ly/fZ50
1347,usermention we 're hard at work today you can also combine use your ac with a fan to save more energy,@loafers We're hard at work today! You can also combine using your AC with a fan to save more energy.
1356,usermention you 're welcome mahalo for blogging about reduce plastic consumption and statename energy hope you 're have a great datereference,@PinkStar26 You're welcome! Mahalo for blogging about reducing plastic consumption and Hawaii Energy! Hope you're having a great weekend!
1360,thanks maybe next time i will be in one rt @ryannamba @myhawaiienergy just saw the energy star trade up commercial on tv look great,Thanks! Maybe next time I'll be in one! RT @ryannamba @MyHawaiiEnergy Just saw the Energy Star & Trade-up commercials on TV -- looked great!
1361,celebrate the sun sun food refreshment get free expert advice for your residential statename commercial solar hyperlink,"CELEBRATE THE SUN!!
SUN, FOOD, & REFRESHMENTS!
Get free expert advice for your residential or commercial solar... http://bit.ly/8ZVOaB"
1367,the statename solar initiative application process be simple it begin by complete a quick free energy hyperlink,"The California Solar Initiative application process is simple.  It begins by completing a quick, free energy... http://bit.ly/dqdWJG"
1371,rt @terrasolar solar cell to become more efficient and economical lonad news hyperlink,RT @terrasolar: Solar Cells to become more efficient and economical - lonad News http://bit.ly/ca8a2Z
1381,solarday datereference th that this datereference bring your electric bill and receive a free quote on become energy hyperlink,"SolarDay 2010, June 19th, Thats THIS weekend!
Bring your electric bill and receive a free quote on becoming energy... http://bit.ly/c0fbxj"
1382,good morning i have be busy try to set up my new phone these thing be complicated,Good morning! I've been busy trying to set up my new phone. These things are complicated!
1384,check out our facebook picture of instal residential home and commercial job hyperlink,Check out our Facebook! Pictures of Installed Residential home and Commercial jobs! http://bit.ly/cPrtdq
1388,we need community organization to help us with our small business direct install lighting program dm for info,We need community organizations to help us with our Small Business Direct Install Lighting program! DM for info.
1392,already have solar come anyway and learn about our quickly grow endorsement program and how to pay for that hyperlink,Already have solar? Come anyway and learn about our quickly growing endorsement program and how to pay for that... http://bit.ly/9SNXoI
